name,CCS,MW,WPATH,WPOL,MLogP,nSmallRings,nAromRings,nRingBlocks,nAromBlocks,nRings3,nRings4,nRings5,nRings6,nRings7,nRings8,nRings9,SC-3,SC-4,SC-5,SC-6,VC-3,VC-4,VC-5,VC-6,HybRatio,nAtom,nAromBond,nAtomLAC,MDEC-11,MDEC-12,MDEC-13,MDEC-14,MDEC-22,MDEC-23,MDEC-24,MDEC-33,MDEC-34,MDEC-44,MDEO-11,MDEO-12,MDEO-22,MDEN-11,MDEN-12,MDEN-13,MDEN-22,MDEN-23,MDEN-33,ALogP,ALogp2,AMR,Wlambda1.unity,Wlambda2.unity,Wlambda3.unity,Wnu1.unity,Wnu2.unity,Wgamma1.unity,Wgamma2.unity,Wgamma3.unity,Weta1.unity,Weta2.unity,Weta3.unity,WT.unity,WA.unity,WV.unity,WK.unity,WG.unity,WD.unity,khs.sLi,khs.ssBe,khs.ssssBe,khs.ssBH,khs.sssB,khs.ssssB,khs.sCH3,khs.dCH2,khs.ssCH2,khs.tCH,khs.dsCH,khs.aaCH,khs.sssCH,khs.ddC,khs.tsC,khs.dssC,khs.aasC,khs.aaaC,khs.ssssC,khs.sNH3,khs.sNH2,khs.ssNH2,khs.dNH,khs.ssNH,khs.aaNH,khs.tN,khs.sssNH,khs.dsN,khs.aaN,khs.sssN,khs.ddsN,khs.aasN,khs.ssssN,khs.sOH,khs.dO,khs.ssO,khs.aaO,khs.sF,khs.sSiH3,khs.ssSiH2,khs.sssSiH,khs.ssssSi,khs.sPH2,khs.ssPH,khs.sssP,khs.dsssP,khs.sssssP,khs.sSH,khs.dS,khs.ssS,khs.aaS,khs.dssS,khs.ddssS,khs.sCl,khs.sGeH3,khs.ssGeH2,khs.sssGeH,khs.ssssGe,khs.sAsH2,khs.ssAsH,khs.sssAs,khs.sssdAs,khs.sssssAs,khs.sSeH,khs.dSe,khs.ssSe,khs.aaSe,khs.dssSe,khs.ddssSe,khs.sBr,khs.sSnH3,khs.ssSnH2,khs.sssSnH,khs.ssssSn,khs.sI,khs.sPbH3,khs.ssPbH2,khs.sssPbH,khs.ssssPb,nHBDon,BCUTw-1l,BCUTw-1h,BCUTc-1l,BCUTc-1h,BCUTp-1l,BCUTp-1h,nBase,PetitjeanNumber,topoShape,geomShape,nSpiroAtoms,bpol,VABC,ECCEN,VAdjMat,nAtomLC,nAcid,XLogP,apol,LipinskiFailures,Zagreb,WTPT-1,WTPT-2,WTPT-3,WTPT-4,WTPT-5,SP-0,SP-1,SP-2,SP-3,SP-4,SP-5,SP-6,SP-7,VP-0,VP-1,VP-2,VP-3,VP-4,VP-5,VP-6,VP-7,nRotB,MOMI-X,MOMI-Y,MOMI-Z,MOMI-XY,MOMI-XZ,MOMI-YZ,MOMI-R,FMF,TopoPSA,ATSc1,ATSc2,ATSc3,ATSc4,ATSc5,PPSA-1,PPSA-2,PPSA-3,PNSA-1,PNSA-2,PNSA-3,DPSA-1,DPSA-2,DPSA-3,FPSA-1,FPSA-2,FPSA-3,FNSA-1,FNSA-2,FNSA-3,WPSA-1,WPSA-2,WPSA-3,WNSA-1,WNSA-2,WNSA-3,RPCG,RNCG,RPCS,RNCS,THSA,TPSA,RHSA,RPSA,GRAV-1,GRAV-2,GRAV-3,GRAVH-1,GRAVH-2,GRAVH-3,GRAV-4,GRAV-5,GRAV-6,LOBMAX,LOBMIN,SCH-3,SCH-4,SCH-5,SCH-6,SCH-7,VCH-3,VCH-4,VCH-5,VCH-6,VCH-7,C1SP1,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,SPC-4,SPC-5,SPC-6,VPC-4,VPC-5,VPC-6,tpsaEfficiency,nAtomP,ATSm1,ATSm2,ATSm3,ATSm4,ATSm5,fragC,Kier1,Kier2,Kier3,naAromAtom,ATSp1,ATSp2,ATSp3,ATSp4,ATSp5,nHBAcc,nB,nA,nR,nN,nD,nC,nF,nQ,nE,nG,nH,nI,nP,nL,nK,nM,nS,nT,nY,nV,nW
Thiamethoxam,159.23,292.026588,616,23,1.24,2,1,2,1,0,0,1,1,0,0,0,1.44,0,0.164,0,0.909,0,0.054,0,0.5,28,5,0,0,1.07,0.728,0,1.98,4.59,0,0.965,0,0,0.5,0.333,0,0,0,0,0.167,2.03,1.14,-1.16,1.35,65.2,1.47,2.25,5.87,0.154,0.234,0,0,0,0.376,0.598,0.508,9.59,25.2,54.2,0.209,0,1.48,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,35,-0.349,0.236,3.42,11.1,3,0.444,0.8,0.556,0,22.1,216,265,5.25,3,0,2.06,33.7,0,90,35.9,2,29.1,7.84,15.7,13.1,8.56,7.98,5.75,4.82,3.64,2.09,1.46,11,6.12,5.27,3.3,2.51,1.42,0.773,0.446,3,2400,2170,864,1.1,2.77,2.51,5.97,0.429,115,0.509,-0.5,0.528,-0.42,0.258,212,311,14,232,-340,-30.8,-19.5,651,44.8,0.478,0.7,0.0316,0.522,-0.765,-0.0694,94.3,138,6.22,103,-151,-13.7,0.136,0.238,0.815,5.76,395,49.2,0.889,0.111,1930,44,12.5,2040,45.1,12.7,4470,66.9,16.5,1.44,1.21,0,0,0.118,0.269,0.296,0,0,0.0791,0.166,0.132,0,0,1,1,0,1,0,0,0,2.39,3.75,4.98,1.27,1.76,1.67,0.395,7,36,27.9,45.3,33.1,31.9,535,14.4,6.44,4,5,1180,1360,1820,1560,1350,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dimethomorph I,200.39,388.131036,1840,42,3.11,3,2,3,2,0,0,0,3,0,0,0,1.49,0,0.337,0,0.71,0,0.0884,0,0.286,49,12,3,0.2,3.43,2.86,0,15.6,23.8,0,6.64,0,0,0,0.459,0.434,0,0,0,0,0,0,3.51,12.3,106,2.28,5.17,12.5,0.114,0.259,0,0,0,0.395,0.316,0.494,20,105,272,0.22,0,1.2,0,0,0,0,0,0,2,0,4,0,1,7,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,35,-0.378,0.227,4.94,12,0,0.5,1,0.849,0,33.2,353,523,5.86,4,0,3.48,58.1,0,136,54.8,2.03,17.1,11.2,3.4,19.2,13.1,11.2,9.6,7.6,6.24,3.97,2.88,16.2,9.07,6.51,4.69,3.09,2.12,1.13,0.696,6,6730,4540,3060,1.48,2.2,1.49,8.58,0.429,48,0.711,-0.409,-0.0708,0.278,-0.246,465,943,26.7,192,-389,-34.7,273,1330,61.4,0.708,1.44,0.0407,0.292,-0.593,-0.0529,305,619,17.5,126,-255,-22.8,0.112,0.186,0.44,4.25,585,71.6,0.891,0.109,2400,49,13.4,2630,51.2,13.8,5480,74,17.6,1.23,1.21,0,0,0,0.253,0.326,0,0,0,0.0975,0.0999,0,0,1,11,3,4,0,0,0,3.76,5.6,7.63,1.45,1.78,1.96,0.124,19,38.2,33.8,46.3,49.7,44.6,1900,21.7,10.7,5.76,12,1860,2160,2950,3130,2880,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spiramycin,332.16,843.521305,14800,104,4.43,3,0,4,0,0,0,0,3,0,0,0,5.4,0.204,1.5,0.118,3.1,0.0913,0.602,0.0236,0.86,133,0,2,5.27,14.8,27.4,1.3,12.1,35.3,1.06,29.3,2.61,0,1.64,6.4,4.23,0,0,0,0,0,0.0667,2.05,4.2,219,3.83,10.9,26.2,0.0935,0.266,0,0,0,0.441,0.482,0.564,41,429,1570,0.23,0,1.49,0,0,0,0,0,0,11,0,7,0,5,0,18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,16,-0.39,0.264,4.04,11.8,2,0.5,1,0.722,0,102,837,2030,6.95,3,0,1.93,138,3,302,118,1.99,45.5,39.4,6.08,43.8,27.8,26.2,20.5,17.2,12.2,9.18,6.49,37,21.3,17.8,12.4,9.1,5.78,3.62,2.27,11,28500,22700,10700,1.26,2.66,2.12,11.9,0.278,195,2.13,-1.03,-0.208,0.267,-0.36,908,5570,49.1,196,-1200,-40,712,6780,89.1,0.822,5.05,0.0445,0.178,-1.09,-0.0362,1000,6150,54.3,217,-1330,-44.1,0.043,0.0634,0.138,0.497,919,185,0.833,0.167,4770,69,16.8,5540,74.4,17.7,14600,121,24.4,1.7,1.7,0,0,0,0.162,0.563,0,0,0,0.0933,0.236,0,0,2,4,0,9,20,3,0,11.3,18,24.3,5.62,7.81,8.94,0.232,4,70.6,70.3,104,123,134,15100,51.6,23.8,14.2,0,4120,4790,6690,7680,8090,16,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4'-MePPP,152.79,218.153964,451,21,2.78,2,1,2,1,0,0,1,1,0,0,0,1.01,0,0.304,0,0.567,0,0.111,0,0.5,35,6,3,0.143,3.78,2.81,0,8.25,11.1,0,2.7,0,0,0,0,0,0,0,0,0,0,0,3.11,9.7,67,1.07,1.65,11.4,0.0754,0.117,0,0,0,0.438,0.486,0.529,14.1,32.8,67,0.356,0,1.45,0,0,0,0,0,0,2,0,4,0,0,4,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9,16,-0.294,0.179,5.51,9.78,1,0.444,0.8,0.814,0,23.7,224,235,5.09,4,0,2.89,39.2,0,80,32,2,5.87,2.54,3.33,11.5,7.68,6.78,5.78,4.15,2.74,1.75,0.916,10.1,6.03,4.65,3.4,2.25,1.24,0.694,0.322,3,2170,2100,361,1.03,6,5.82,5.85,0.371,20.3,0.221,-0.0901,-0.078,0.0938,-0.0315,350,356,13.1,103,-105,-12,247,461,25.2,0.772,0.786,0.029,0.228,-0.232,-0.0265,158,161,5.95,46.7,-47.6,-5.45,0.176,0.288,0.0665,0.917,424,29.1,0.936,0.0642,1250,35.3,10.8,1440,37.9,11.3,2480,49.8,13.5,2.18,2.18,0,0,0.144,0.167,0.263,0,0,0.112,0.0923,0.138,0,0,0,5,2,4,3,0,0,2.56,3.45,4.38,1.2,1.46,1.54,0.0935,8,17.1,17.8,24.3,22.7,19.7,1060,12.5,5.56,3.03,6,994,1130,1490,1310,1080,2,17,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ethylene bis(oleamide),272.9,589.56668,11600,41,5.2,0,0,0,0,0,0,0,0,0,0,0,0.577,0,0,0,0.144,0,0,0,0.842,114,0,18,0.0256,4.66,0.207,0,0,7.93,0,0.2,0,0,0.143,0,0,0,0,0,0.333,0,0,12.7,161,186,3.44,5.21,178,0.0184,0.0279,0,0,0,0.483,0.403,0.617,187,1560,4940,0.465,0,1.5,0,0,0,0,0,0,2,0,30,0,4,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11.9,16,-0.282,0.201,4.65,7.81,0,0.487,0.95,0.861,0,81.9,695,2370,6.36,40,0,15.8,119,3,166,82.5,1.96,11,5.04,5.95,30.6,20.7,15,10.2,7,4.78,3.23,2.28,28.3,18.5,12.4,8.1,5.29,3.42,2.19,1.41,35,97100,96200,4120,1.01,23.6,23.4,19,0,58.2,0.355,-0.182,0.0317,0.0251,-0.115,1200,3420,40.5,130,-370,-22.6,1070,3790,63.1,0.902,2.57,0.0304,0.0977,-0.278,-0.017,1600,4550,53.9,173,-493,-30.1,0.0702,0.0988,0.331,2.78,1260,66.1,0.95,0.0497,2810,53,14.1,3550,59.6,15.3,5320,73,17.5,1.52,1.22,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,4,28,0,0,0.816,0.866,0.816,0.204,0.217,0.189,0.0989,3,44.3,42.3,44.4,43,42,11000,42,37.2,37.1,0,2250,2250,2280,2230,2170,4,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diniconazole,175.1,326.082168,897,30,2.45,2,2,2,2,0,0,1,1,0,0,0,2.53,0.289,0.754,0.167,2,0.289,0.284,0.0645,0.333,38,11,5,1.5,3.14,3.5,3,4.3,11.1,1.28,3.88,1.62,0,0,0,0,0,0,0,0.5,1.41,0,3.76,14.2,88.1,1.09,2.7,8.2,0.0912,0.225,0,0,0,0.452,0.461,0.45,12,34,70.1,0.263,0,1.36,0,0,0,0,0,0,3,0,0,0,1,5,1,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,35,-0.386,0.193,6.26,11.4,0,0.444,0.8,0.867,0,22.7,278,318,5.46,5,0,3.91,46.2,0,108,41.5,1.97,17,2.51,9.41,15.6,9.79,9.75,7.2,5.26,3.72,2.65,1.6,13.6,7.24,6.69,3.61,2.3,1.39,0.84,0.436,4,3710,3010,1110,1.23,3.35,2.72,6.68,0.342,50.9,0.3,-0.158,0.00221,0.00653,0.0101,268,399,15.4,236,-352,-35.3,31.4,751,50.7,0.531,0.792,0.0305,0.469,-0.699,-0.07,135,201,7.75,119,-178,-17.8,0.141,0.259,0.653,5.87,450,54.1,0.893,0.107,1850,43,12.3,2030,45,12.7,4500,67.1,16.5,1.79,1.79,0,0,0.144,0.151,0.291,0,0,0.0298,0.039,0.0857,0,0,0,7,1,3,1,0,1,4.34,5.49,7.53,2.1,2.33,2.61,0.157,13,38.3,27.4,42,42.5,45.3,1100,17.4,7.05,4.49,11,1560,1800,2490,2380,2210,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prothioconazole,170.8,344.038589,879,32,2.23,3,2,3,2,1,0,1,1,0,0,0,2.26,0.25,1.15,0.479,1.67,0.198,0.706,0.278,0.429,36,6,3,0,0,0,0,9.73,8.37,6.75,0.965,1.94,1,0,0,0,0,0,0,0.5,1.41,0,3.16,10,88.4,1.44,2.71,6.78,0.131,0.248,0,0,0,0.465,0.45,0.497,10.9,32,69.4,0.215,0,1.41,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,35,-0.385,0.169,6.78,12.5,0,0.444,0.8,0.794,0,21,280,324,5.52,3,0,2.73,46,0,116,41.9,2,19.3,2.54,9.35,15.1,9.94,9.72,7.96,5.56,4,2.5,1.59,13.5,7.85,7.02,5.18,2.93,1.94,1.22,0.644,5,3020,2420,1420,1.25,2.13,1.7,6.32,0.472,79.9,0.303,-0.133,-0.0325,0.0223,-0.00909,250,397,16.5,238,-378,-25,12.1,776,41.6,0.512,0.814,0.0338,0.488,-0.774,-0.0513,122,194,8.07,116,-185,-12.2,0.133,0.243,0.0176,0.953,454,34,0.93,0.0696,1930,43.9,12.5,2090,45.8,12.8,5080,71.3,17.2,1.39,1.23,0.25,0.375,0.118,0.387,0.635,0.25,0.408,0.0289,0.167,0.298,0,0,0,5,1,1,3,2,0,5.17,6.62,8.77,3.31,3.61,4.16,0.233,6,44.4,30.1,48.4,52.4,39.5,1020,15.9,5.89,3.2,6,1730,2080,2810,2730,2420,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Triticonazole,179.79,318.13679,1030,34,2.78,3,2,3,2,0,0,2,1,0,0,0,2.43,0.279,1.25,0.597,1.73,0.216,0.63,0.269,0.412,42,11,0,0.5,4.39,1.22,2.83,11.6,10.6,6.38,0.965,1.89,1,0,0,0,0,0,0,0.5,1.41,0,3.4,11.5,90.1,2.05,2.5,6.61,0.184,0.224,0,0,0,0.424,0.323,0.406,11.2,35.2,80.3,0.194,0,1.15,0,0,0,0,0,0,2,0,3,0,1,6,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,35,-0.383,0.192,6.03,12.1,0,0.455,0.833,0.848,0,25.6,285,403,5.58,0,0,2.63,49.5,0,120,44.4,2.02,14.4,2.57,9.34,15.8,10.4,10.3,8.51,6.29,4.71,3.07,2.08,13.6,7.8,6.99,4.99,3.24,2.2,1.23,0.715,3,3250,3010,1060,1.08,3.08,2.85,6.57,0.429,50.9,0.284,-0.153,-0.00961,0.0253,-0.00424,322,500,19.3,175,-273,-24.7,146,772,44,0.647,1.01,0.0388,0.353,-0.549,-0.0497,160,248,9.6,87.2,-136,-12.3,0.136,0.246,1.04,3.1,448,48.6,0.902,0.0978,1880,43.4,12.3,2090,45.7,12.8,4550,67.5,16.6,1.41,1.32,0,0,0.217,0.504,0.811,0,0,0.0923,0.282,0.436,0,0,0,6,2,3,2,1,1,5.65,7.76,10.9,3.29,4.08,4.91,0.161,8,31.6,27.5,42.3,40.8,31.5,1470,16.8,6.48,3.44,11,1660,1970,2900,2690,2150,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nitrofurantoin,151.41,239.041119,580,20,1.35,2,1,2,1,0,0,2,0,0,0,0,1.4,0,0.285,0,0.347,0,0.0232,0,0.125,23,5,0,0,0,0,0,2.1,5.89,0,1.55,0,0,0.947,0.907,0,0,0,0,0.333,1.34,0.167,-1.83,3.36,52.3,0.073,1.96,11.4,0.00544,0.146,0,0,0,0.0934,0.461,0.607,13.4,23.3,38.4,0.387,0,1.16,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,16,-0.286,0.302,3.35,8.25,0,0.5,1,0.878,0,14.3,183,280,5.17,3,0,-0.093,26.5,0,86,33.9,1.99,25.4,12.9,12.4,12.4,8.06,7.57,5.75,4.51,2.89,1.76,1.02,8.32,4.46,3.09,1.89,1.16,0.534,0.244,0.118,3,3260,2900,363,1.12,8.97,7.99,6.31,0.522,121,0.611,-0.278,-0.0836,0.0578,0.116,172,273,18.2,268,-426,-47.8,-96.3,700,66,0.39,0.622,0.0414,0.61,-0.971,-0.109,75.4,120,8,118,-187,-21,0.189,0.18,1.68,2.35,302,138,0.686,0.314,1730,41.6,12,1800,42.4,12.2,3290,57.4,14.9,1.89,1.89,0,0,0.214,0.412,0.524,0,0,0.0735,0.0848,0.0612,0,0,3,3,0,1,0,0,0,2.73,3.54,3.72,0.525,0.565,0.394,0.507,16,22.3,21.8,31.5,26.1,20.4,304,13.4,5.76,3.48,5,714,819,1100,814,659,5,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Rebaudioside A,299.48,967.438089,20700,146,3.77,9,0,5,0,0,0,1,7,1,0,0,6.75,0.44,2.87,0.317,4.3,0.373,1.19,0.198,0.932,137,0,0,0.52,7.28,9.02,3.8,13,41.9,13.7,0,14.7,1.98,9.2,14.1,4.42,0,0,0,0,0,0,-3.48,12.1,219,3.09,6.63,32,0.0739,0.159,0,0,0,0.344,0.399,0.52,41.8,332,1030,0.325,0,1.26,0,0,0,0,0,0,2,1,13,0,0,0,22,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,16,-0.418,0.27,4.36,13.4,0,0.478,0.917,0.949,0,92.8,868,2620,7.21,3,0,-1.49,143,4,382,136,2.04,62.8,62.8,0,48.7,31.6,30.4,29,23.3,18.8,14.9,11.2,37.5,23.4,20.8,17.1,13.5,10.1,7.54,5.15,13,38000,34200,8090,1.11,4.7,4.23,11.9,0.328,374,2.84,-0.939,-0.944,0.568,-0.502,883,7980,95,258,-2330,-88.4,625,10300,183,0.774,7,0.0833,0.226,-2.04,-0.0775,1010,9100,108,294,-2660,-101,0.0299,0.0435,0,0.405,589,551,0.517,0.483,5640,75.1,17.8,6440,80.3,18.6,18600,137,26.5,1.85,1.85,0,0,0.0722,0.592,1.86,0,0,0.0625,0.443,1.13,0,0,2,0,1,10,25,3,3,19,31.2,48.4,9.84,16.3,23.7,0.387,3,84.8,84.3,137,182,168,16300,53.3,20.4,9.14,0,5100,6390,10100,11800,11000,23,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3,9-bis(1,1-dimethyl-2-hydroxyethyl)-2,4,8,10-tetraoxaspiro[5.5]undecane",169.84,305.195889,980,36,2.45,2,0,1,0,0,0,0,2,0,0,0,3.1,0.533,0.697,0.204,2.9,0.533,0.232,0.068,1,49,0,3,1.03,5.05,2,3.37,4.18,3.78,6.46,0.167,2.17,0.595,0.0833,1.41,1.89,0,0,0,0,0,0,0.256,0.0653,76.1,1.37,2.21,13.1,0.0826,0.133,0,0,0,0.553,0.465,0.578,16.6,49.8,106,0.338,0,1.6,0,0,0,0,0,0,4,0,6,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,16,-0.421,0.167,4.61,9.74,0,0.5,1,0.808,1,38.3,296,390,5.46,4,0,0.264,49.9,0,112,41.5,1.98,17.1,17.1,0,15.7,9.75,9.73,8.13,5.1,3.82,3.28,2.3,13.4,7.43,7.7,4.25,2.41,1.58,1.42,0.659,4,4040,3770,713,1.07,5.67,5.28,6.76,0.224,77.4,0.835,-0.456,0.311,-0.88,1.01,452,1090,29.1,80.5,-194,-22.4,372,1280,51.5,0.849,2.04,0.0546,0.151,-0.363,-0.042,241,579,15.5,42.9,-103,-11.9,0.0873,0.164,2.56,3,419,114,0.786,0.214,1680,40.9,11.9,1970,44.4,12.5,3920,62.6,15.8,2.02,2.02,0,0,0,0.144,0.276,0,0,0,0.0481,0.0921,0,0,0,0,0,12,0,0,3,6.18,7.47,8.16,3.08,3.19,2.91,0.254,0,25.6,25.3,38.9,46,32.2,2080,17.4,6.25,3.67,0,1220,1420,2070,2010,1480,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Furaltadone,173.06,325.114284,1400,29,1.79,3,1,3,1,0,0,2,1,0,0,0,1.51,0,0.285,0,0.542,0,0.0206,0,0.538,39,5,0,0,0,0,0,8.44,8.81,0,1.55,0,0,0.55,1.45,0.409,0,0,0,0,1.03,0.483,-1.19,1.43,76.9,0.96,1.38,21,0.0411,0.0591,0,0,0,0.356,0.344,0.533,23.4,50.5,102,0.425,0,1.23,0,0,0,0,0,0,0,0,6,0,1,2,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,-0.378,0.36,3.35,8.72,1,0.5,1,0.957,0,29.4,269,531,5.64,3,0,0.386,42.8,0,118,46.8,2.03,29.5,16.5,13,16.2,11.1,10.1,8.01,6.4,4.6,3.02,2.01,12.3,7.18,5.18,3.54,2.41,1.45,0.729,0.442,5,7530,7270,509,1.04,14.8,14.3,7.67,0.487,113,0.854,-0.487,-0.191,0.472,-0.179,330,687,22.6,245,-511,-45.1,84.6,1200,67.7,0.574,1.19,0.0393,0.426,-0.888,-0.0784,190,395,13,141,-294,-25.9,0.173,0.182,1.34,4.15,457,119,0.794,0.206,2220,47.1,13,2380,48.8,13.3,4470,66.8,16.5,3.48,3.48,0,0,0.214,0.486,0.587,0,0,0.0713,0.139,0.113,0,0,2,3,0,6,1,0,0,3.15,4.24,4.78,0.923,1.15,1.04,0.35,14,29.1,30,41.7,35.8,30.2,1180,17.8,8.39,4.99,5,1130,1300,1730,1440,1270,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALDICARB SULFOXIDE,145.4,207.079813,284,15,1.57,0,0,0,0,0,0,0,0,0,0,0,1.63,0.204,0.697,0.204,1.44,0.25,0.381,0.102,0.714,27,0,3,1.37,1.44,0.961,2.15,0,0.333,1,0,0.25,0,0.143,0.632,0,0,0,0,0.333,0,0,0.0557,0.0031,51.5,0.884,1.17,11.5,0.0654,0.0864,0,0,0,0.448,0.427,0.525,13.5,24.5,49.9,0.386,0,1.4,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,32,-0.259,0.36,4.01,11.5,0,0.5,1,0.889,0,23.2,191,150,4.58,9,0,-0.345,29.2,0,56,24.1,1.85,16.3,7.72,5.61,10.5,5.9,5.55,3.78,1.4,0.786,0.639,0.387,8.62,4.54,4.02,2.34,0.429,0.19,0.114,0.067,5,1900,1840,268,1.03,7.06,6.85,5.46,0,87,0.379,-0.196,0.0254,-0.00936,-0.0115,301,338,15.7,118,-132,-22.5,183,471,38.2,0.719,0.809,0.0375,0.281,-0.316,-0.0538,126,142,6.56,49.2,-55.3,-9.41,0.32,0.23,2.66,8.8,334,84.4,0.798,0.202,1330,36.5,11,1480,38.5,11.4,2440,49.4,13.5,2.53,2.53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,3.21,2,1.63,2.19,0.999,0.53,0.422,6,22.2,19.6,24.2,20.4,13.6,520,13,5.67,5.33,0,736,771,953,787,460,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
