NAME,CCS,MW,WPATH,WPOL,MLogP,nSmallRings,nAromRings,nRingBlocks,nAromBlocks,nRings3,nRings4,nRings5,nRings6,nRings7,nRings8,nRings9,SC-3,SC-4,SC-5,SC-6,VC-3,VC-4,VC-5,VC-6,HybRatio,nAtom,nAromBond,nAtomLAC,MDEC-11,MDEC-12,MDEC-13,MDEC-14,MDEC-22,MDEC-23,MDEC-24,MDEC-33,MDEC-34,MDEC-44,MDEO-11,MDEO-12,MDEO-22,MDEN-11,MDEN-12,MDEN-13,MDEN-22,MDEN-23,MDEN-33,ALogP,ALogp2,AMR,Wlambda1.unity,Wlambda2.unity,Wlambda3.unity,Wnu1.unity,Wnu2.unity,Wgamma1.unity,Wgamma2.unity,Wgamma3.unity,Weta1.unity,Weta2.unity,Weta3.unity,WT.unity,WA.unity,WV.unity,WK.unity,WG.unity,WD.unity,khs.sLi,khs.ssBe,khs.ssssBe,khs.ssBH,khs.sssB,khs.ssssB,khs.sCH3,khs.dCH2,khs.ssCH2,khs.tCH,khs.dsCH,khs.aaCH,khs.sssCH,khs.ddC,khs.tsC,khs.dssC,khs.aasC,khs.aaaC,khs.ssssC,khs.sNH3,khs.sNH2,khs.ssNH2,khs.dNH,khs.ssNH,khs.aaNH,khs.tN,khs.sssNH,khs.dsN,khs.aaN,khs.sssN,khs.ddsN,khs.aasN,khs.ssssN,khs.sOH,khs.dO,khs.ssO,khs.aaO,khs.sF,khs.sSiH3,khs.ssSiH2,khs.sssSiH,khs.ssssSi,khs.sPH2,khs.ssPH,khs.sssP,khs.dsssP,khs.sssssP,khs.sSH,khs.dS,khs.ssS,khs.aaS,khs.dssS,khs.ddssS,khs.sCl,khs.sGeH3,khs.ssGeH2,khs.sssGeH,khs.ssssGe,khs.sAsH2,khs.ssAsH,khs.sssAs,khs.sssdAs,khs.sssssAs,khs.sSeH,khs.dSe,khs.ssSe,khs.aaSe,khs.dssSe,khs.ddssSe,khs.sBr,khs.sSnH3,khs.ssSnH2,khs.sssSnH,khs.ssssSn,khs.sI,khs.sPbH3,khs.ssPbH2,khs.sssPbH,khs.ssssPb,nHBDon,BCUTw-1l,BCUTw-1h,BCUTc-1l,BCUTc-1h,BCUTp-1l,BCUTp-1h,nBase,PetitjeanNumber,topoShape,geomShape,nSpiroAtoms,bpol,VABC,ECCEN,VAdjMat,nAtomLC,nAcid,XLogP,apol,LipinskiFailures,Zagreb,WTPT-1,WTPT-2,WTPT-3,WTPT-4,WTPT-5,SP-0,SP-1,SP-2,SP-3,SP-4,SP-5,SP-6,SP-7,VP-0,VP-1,VP-2,VP-3,VP-4,VP-5,VP-6,VP-7,nRotB,MOMI-X,MOMI-Y,MOMI-Z,MOMI-XY,MOMI-XZ,MOMI-YZ,MOMI-R,FMF,TopoPSA,ATSc1,ATSc2,ATSc3,ATSc4,ATSc5,PPSA-1,PPSA-2,PPSA-3,PNSA-1,PNSA-2,PNSA-3,DPSA-1,DPSA-2,DPSA-3,FPSA-1,FPSA-2,FPSA-3,FNSA-1,FNSA-2,FNSA-3,WPSA-1,WPSA-2,WPSA-3,WNSA-1,WNSA-2,WNSA-3,RPCG,RNCG,RPCS,RNCS,THSA,TPSA,RHSA,RPSA,GRAV-1,GRAV-2,GRAV-3,GRAVH-1,GRAVH-2,GRAVH-3,GRAV-4,GRAV-5,GRAV-6,LOBMAX,LOBMIN,SCH-3,SCH-4,SCH-5,SCH-6,SCH-7,VCH-3,VCH-4,VCH-5,VCH-6,VCH-7,C1SP1,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,SPC-4,SPC-5,SPC-6,VPC-4,VPC-5,VPC-6,tpsaEfficiency,nAtomP,ATSm1,ATSm2,ATSm3,ATSm4,ATSm5,fragC,Kier1,Kier2,Kier3,naAromAtom,ATSp1,ATSp2,ATSp3,ATSp4,ATSp5,nHBAcc,nB,nA,nR,nN,nD,nC,nF,nQ,nE,nG,nH,nI,nP,nL,nK,nM,nS,nT,nY,nV,nW
Chlorfenvinphos,178.46,380.958729,818,29,1.9,1,1,1,1,0,0,0,1,0,0,0,1.75,0.177,0.164,0,0.666,0.0186,0.0643,0,0.333,34,6,2,0.167,2.46,1.21,0,3.55,8.87,0,3.15,0,0,0,1.5,1.5,0,0,0,0,0,0,3.56,12.7,82.2,1.5,3.23,11.6,0.0917,0.197,0,0,0,0.422,0.379,0.536,16.4,59.9,133,0.283,0,1.34,0,0,0,0,0,0,2,0,2,0,1,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9,35,-0.284,0.459,3.8,10.7,0,0.5,1,0.833,0,30.8,283,300,5.32,8,0,4.87,43.8,0,94,38.8,1.94,22.4,11.3,0,15.2,9.45,8.24,6.09,5.16,3.32,2.16,1.09,13.4,7.36,4.93,3.22,2.32,1.3,0.725,0.328,7,4340,4130,1210,1.05,3.57,3.4,7,0.176,54.6,0.618,-0.57,0.512,-0.224,-0.118,276,443,12.4,280,-449,-38,-3.54,892,50.4,0.497,0.798,0.0223,0.503,-0.808,-0.0684,153,246,6.88,155,-249,-21.1,0.286,0.176,0.441,0.719,502,53.2,0.904,0.0957,2230,47.2,13.1,2370,48.7,13.3,5210,72.2,17.3,1.28,1.03,0,0,0,0.068,0.175,0,0,0,0.0241,0.0666,0,0,1,6,1,4,0,0,0,3.14,5.33,6.47,1.13,1.66,1.81,0.152,13,51.9,36.6,47.5,53.6,64.8,776,18,8.44,5.38,6,1110,1240,1640,1700,1520,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nitrofurazone,140.3,221.028105,356,14,1.24,1,1,1,1,0,0,1,0,0,0,0,1.11,0,0.167,0,0.217,0,0.00878,0,0,20,5,0,0,0,0,0,1.65,4.14,0,0.825,0,0,0.55,0.794,0,0,0.816,0.125,1,0.365,0,-1.93,3.71,44.2,8.32E-07,2.38,8.89,7.38E-08,0.211,0,0,0,0.1,0.492,0.625,11.3,21.2,32.4,0.342,0,1.22,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,2,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,16,-0.286,0.31,3.36,7.74,0,0.444,0.8,0.692,0,10.7,155,194,4.81,5,0,0.163,22.2,0,64,27.2,1.94,21.5,10.3,11.3,10.6,6.59,6.01,3.92,2.8,1.77,1.32,0.62,6.84,3.42,2.17,1.16,0.669,0.312,0.152,0.0555,4,2160,1850,307,1.17,7.04,6.04,5.83,0.25,126,0.431,-0.199,-0.144,0.25,-0.0712,169,239,19.8,226,-320,-37,-57,559,56.8,0.428,0.606,0.0501,0.572,-0.811,-0.0939,66.6,94.4,7.8,89.1,-126,-14.6,0.204,0.202,1.96,2.41,296,98.3,0.751,0.249,1370,37,11.1,1440,38,11.3,2490,49.9,13.6,1.68,1.46,0,0,0.118,0.151,0.243,0,0,0.034,0.0349,0.03,0,0,2,3,0,0,0,0,0,1.71,1.81,1.81,0.267,0.265,0.181,0.638,14,18.5,17.1,23.1,18.3,15,218,12.1,5.78,4.39,5,504,550,679,505,423,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-Acetyldeoxynivalenol,183.83,361.125753,1080,57,2.56,5,0,1,0,1,0,1,2,1,0,0,2.88,0.219,1.72,0.516,1.87,0.189,1.08,0.378,0.765,46,0,2,0.437,2.82,5.6,2.6,1.67,9.23,6.09,7.01,8.29,2.38,1.05,2.46,0.909,0,0,0,0,0,0,-0.899,0.809,80.8,1.78,4.18,5.98,0.149,0.35,0,0,0,0.448,0.476,0.444,11.9,43.1,99.6,0.126,0,1.37,0,0,0,0,0,0,3,0,3,0,1,0,4,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,16,-0.421,0.258,4.12,12.9,0,0.444,0.8,0.707,1,31.7,307,365,5.75,3,0,0.063,50.2,0,146,48.4,2.02,19.1,19.1,0,17.5,11.2,11.4,10.4,9.35,7.13,5.82,4.16,13.9,8.22,7.65,6.59,5.23,3.64,2.56,1.55,3,2810,2320,1380,1.21,2.03,1.68,6.22,0.304,106,0.932,-0.345,-0.091,0.0168,-0.14,376,956,25.4,143,-362,-39.5,234,1320,64.9,0.725,1.84,0.0489,0.275,-0.697,-0.0762,195,496,13.2,74,-188,-20.5,0.102,0.156,0.439,1.7,343,176,0.66,0.34,2100,45.8,12.8,2330,48.3,13.3,5400,73.5,17.5,1.21,1.02,0.25,0.269,0.0589,0.668,1.88,0.144,0.156,0.0589,0.413,0.97,0,0,1,2,1,5,5,1,2,8.13,15.5,25.6,5.05,8.33,12.3,0.312,4,29.4,30.3,48.8,67,63.7,1850,17.4,5.26,1.91,0,1850,2410,3910,4660,3660,7,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heroin,179.95,392.146823,1550,57,3.11,5,1,1,1,0,0,1,4,0,0,0,2.61,0.068,0.74,0.0782,1.38,0.0589,0.416,0.0483,0.524,50,6,2,0.311,3.89,6.07,0.608,6.2,22,2.94,14.7,5.03,0,0.1,1.39,0.794,0,0,0,0,0,0,1.8,3.24,98.4,1.97,3.88,8.4,0.138,0.272,0,0,0,0.387,0.488,0.496,14.2,56.7,135,0.192,0,1.37,0,0,0,0,0,0,3,0,3,0,2,2,4,0,0,2,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,-0.339,0.264,4.11,13.4,1,0.4,0.667,0.724,0,34.8,338,471,5.95,3,0,1.42,57.4,0,160,56.5,2.09,17.4,14.1,3.34,18.9,12.9,12.9,10.8,10.5,9.79,8.18,7.11,15.7,9.49,8.09,6.67,5.74,4.84,3.57,2.67,4,3520,2680,1710,1.31,2.06,1.57,6.56,0.36,65.1,0.769,-0.416,-0.0561,0.287,-0.337,437,902,19.9,124,-255,-25,313,1160,44.9,0.779,1.61,0.0356,0.221,-0.456,-0.0445,245,505,11.2,69.4,-143,-14,0.128,0.162,0.313,1.74,470,90.4,0.839,0.161,2450,49.5,13.5,2680,51.8,13.9,6250,79.1,18.4,1.47,1.28,0,0,0.068,0.396,1.12,0,0,0.0295,0.204,0.531,0,0,2,6,2,3,5,1,1,5.9,11.6,20.1,3.4,6.03,9.38,0.176,10,31.2,34.2,55,62.7,64.6,2210,19,6.77,2.73,6,2260,2900,4750,5450,4950,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Normorphine,165.78,294.110043,620,46,2.78,5,1,1,1,0,0,1,4,0,0,0,1.72,0.068,0.708,0.0782,1.05,0.0589,0.347,0.0483,0.5,37,6,0,0,0,0,0,6.2,20.1,2.94,11.7,4.93,0,0.167,0.667,0,0,0,0,0,0,0,0.851,0.724,74.5,1.87,3.33,3.98,0.203,0.363,0,0,0,0.469,0.47,0.467,9.18,26.9,60.9,0.0754,0,1.41,0,0,0,0,0,0,0,0,3,0,2,2,4,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11.9,16,-0.386,0.112,5.45,12.8,1,0.429,0.75,0.673,0,21.2,239,255,5.58,0,0,0.251,43,0,126,42.9,2.14,11.5,8.39,3.16,13.5,9.72,9.51,9.2,8.77,8.2,6.81,5.35,11,7.33,6.44,5.68,4.98,4.11,2.9,2.04,0,1660,1220,1050,1.37,1.59,1.16,5.46,0.486,61.7,0.365,-0.125,-0.167,0.208,-0.0651,314,533,25.2,122,-207,-31,192,741,56.2,0.72,1.22,0.0578,0.28,-0.476,-0.071,137,233,11,53.3,-90.5,-13.5,0.128,0.227,3.35,6.23,304,132,0.697,0.303,1770,42.1,12.1,1960,44.3,12.5,4130,64.3,16,1.43,1.43,0,0,0.068,0.407,1.16,0,0,0.0295,0.208,0.509,0,0,0,6,2,1,5,1,1,5.07,10.1,17.6,2.83,5.21,7.94,0.228,8,22.7,25.7,42.2,51,45.6,1300,12.5,4.05,1.39,6,1750,2270,3750,4140,3330,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cefuroxime,189.66,447.058085,2350,44,1.79,3,1,2,1,0,1,1,1,0,0,0,2.13,0,0.612,0,0.824,0,0.201,0,0.312,45,5,2,0,0.706,1.51,0,2.24,10.7,0,12.8,0,0,1.64,2.18,0.382,0,0.192,0.167,0.333,0.471,0,-0.322,0.103,97.5,1.69,2.26,25.5,0.0574,0.0769,0,0,0,0.263,0.242,0.571,29.4,105,232,0.399,0,1.08,0,0,0,0,0,0,1,0,2,0,0,3,2,0,0,7,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,32,-0.346,0.335,3.89,11.9,0,0.5,1,0.932,0,31.3,349,654,5.95,6,1,-0.803,52.5,0,150,58.1,2,36.2,21.1,11.9,21.1,13.8,12.6,10.1,8.62,6.71,4.6,3.48,15.8,9.18,6.93,5.42,4.12,2.94,1.88,1.22,9,9830,9670,1270,1.02,7.76,7.64,8.55,0.356,199,1.2,-0.642,0.00532,0.151,0.0114,399,1300,40.3,265,-866,-57.4,134,2170,97.6,0.601,1.96,0.0606,0.399,-1.3,-0.0863,265,866,26.8,176,-576,-38.1,0.103,0.1,0.891,0.902,424,240,0.638,0.362,2850,53.4,14.2,3030,55.1,14.5,6600,81.2,18.8,2.28,2.28,0,0.111,0.477,0.681,1.08,0,0.0745,0.236,0.374,0.525,0,0,4,5,1,3,1,0,0,4.83,7.86,11.4,2.02,2.95,3.7,0.469,11,42.8,39.4,55.7,59.4,68.4,1400,23.7,10.5,5.26,5,1890,2280,3110,3230,3120,9,31,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
6-Acetil Codeina,179.66,364.151908,1220,55,3.11,5,1,1,1,0,0,1,4,0,0,0,2.2,0.068,0.74,0.0782,1.29,0.0589,0.416,0.0483,0.55,48,6,2,0.333,4.13,5.76,0.646,6.2,21,2.94,13.1,5.02,0,0,0.696,0.794,0,0,0,0,0,0,2.02,4.07,93.8,1.67,3.51,7.92,0.128,0.268,0,0,0,0.437,0.498,0.497,13.1,47,107,0.203,0,1.43,0,0,0,0,0,0,3,0,3,0,2,2,4,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,-0.346,0.259,4.17,13.3,1,0.444,0.8,0.844,0,33.8,315,398,5.86,3,0,1.55,54.8,0,150,52.7,2.11,14.9,11.5,3.34,17.3,12.1,11.6,10.6,10.1,9.35,7.98,6.75,14.8,8.99,7.7,6.64,5.66,4.79,3.57,2.63,3,2960,2370,1300,1.25,2.27,1.82,6.2,0.375,48,0.673,-0.361,-0.0879,0.309,-0.297,413,771,19.9,108,-201,-21.3,305,973,41.2,0.793,1.48,0.0382,0.207,-0.387,-0.041,215,401,10.4,56.1,-105,-11.1,0.139,0.185,0.575,2.2,451,69.4,0.867,0.133,2240,47.4,13.1,2480,49.8,13.5,5610,74.9,17.8,1.42,1.32,0,0,0.068,0.396,1.12,0,0,0.0295,0.204,0.531,0,0,1,6,2,2,5,1,1,5.74,11.3,19.4,3.39,5.99,9.32,0.141,8,28.5,31.8,50.6,60.4,60,2100,17.1,6,2.24,6,2160,2780,4570,5250,4650,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dimethomorph,209.66,410.112936,1840,42,3.11,3,2,3,2,0,0,0,3,0,0,0,1.49,0,0.337,0,0.71,0,0.0884,0,0.286,49,12,3,0.2,3.43,2.86,0,15.6,23.8,0,6.64,0,0,0,0.459,0.434,0,0,0,0,0,0,3.51,12.3,106,2.28,5.17,12.5,0.114,0.259,0,0,0,0.395,0.316,0.494,20,105,272,0.22,0,1.2,0,0,0,0,0,0,2,0,4,0,1,7,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,35,-0.378,0.227,4.94,12,0,0.5,1,0.849,0,33.2,353,523,5.86,4,0,3.48,58.1,0,136,54.8,2.03,17.1,11.2,3.4,19.2,13.1,11.2,9.6,7.6,6.24,3.97,2.88,16.2,9.07,6.51,4.69,3.09,2.12,1.13,0.696,6,6730,4540,3060,1.48,2.2,1.49,8.58,0.429,48,0.711,-0.409,-0.0708,0.278,-0.246,465,943,26.7,192,-389,-34.7,273,1330,61.4,0.708,1.44,0.0407,0.292,-0.593,-0.0529,305,619,17.5,126,-255,-22.8,0.112,0.186,0.44,4.25,585,71.6,0.891,0.109,2400,49,13.4,2630,51.2,13.8,5480,74,17.6,1.23,1.21,0,0,0,0.253,0.326,0,0,0,0.0975,0.0999,0,0,1,11,3,4,0,0,0,3.76,5.6,7.63,1.45,1.78,1.96,0.124,19,38.2,33.8,46.3,49.7,44.6,1900,21.7,10.7,5.76,12,1860,2160,2950,3130,2880,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kresoxim-Methyl,173.6,336.120608,1230,34,2.89,2,2,2,2,0,0,0,2,0,0,0,1.08,0,0.338,0,0.475,0,0.0889,0,0.222,42,12,2,0.356,4.29,4.03,0,10.1,15.4,0,5.48,0,0,0,0.825,0.572,0,0,0,0,0,0,3.73,13.9,87.7,1.47,5.44,10.7,0.0833,0.309,0,0,0,0.264,0.431,0.545,17.6,82,185,0.206,0,1.24,0,0,0,0,0,0,3,0,1,0,0,8,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,-0.345,0.315,4.59,10.5,0,0.455,0.833,0.951,0,27.5,298,411,5.58,7,0,4.26,48.7,0,110,46,2,14,11,2.93,16.7,11.2,9.15,7.71,5.97,4.73,2.8,1.8,13.4,7.13,4.83,3.31,2.14,1.36,0.666,0.344,7,3980,3050,1530,1.3,2.61,2,7.29,0.333,57.1,0.579,-0.294,-0.0486,0.0168,0.158,420,757,23.9,164,-296,-18.6,256,1050,42.5,0.719,1.3,0.0409,0.281,-0.507,-0.0318,245,442,14,96,-173,-10.9,0.174,0.189,0.652,0.801,538,45.8,0.922,0.0784,1990,44.6,12.6,2180,46.7,13,4330,65.8,16.3,1.53,1.37,0,0,0,0.167,0.249,0,0,0,0.0556,0.0726,0,0,1,10,3,2,0,0,0,2.98,4.52,6.09,1.02,1.25,1.32,0.182,12,26.5,26.7,34.3,38.8,37.5,1340,19.3,10.1,5.5,12,1340,1520,2010,2100,1850,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVERMECTIN B1A,302.2,895.481407,17000,121,5.2,6,0,3,0,0,0,1,5,0,0,0,5.51,0.221,1.63,0.127,3.04,0.0713,0.57,0.0348,0.771,134,0,4,4.05,16.3,26.6,2.26,14.5,47.3,5.88,0,7.53,0.167,0.638,4.37,6.06,0,0,0,0,0,0,4.69,22,231,4.02,11.2,25.3,0.0992,0.276,0,0,0,0.409,0.421,0.465,40.6,431,1610,0.219,0,1.29,0,0,0,0,0,0,10,0,7,0,7,0,18,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,16,-0.406,0.272,4.93,12.2,0,0.5,1,0.821,1,98.8,860,2320,7.09,4,0,2.28,144,2,340,126,2.04,40.9,40.9,0,44.7,29.5,27.9,24.5,20.3,16.5,11.9,9.16,38.2,22.9,19,14.5,10.6,7.45,4.57,3.12,8,30800,24800,11000,1.24,2.81,2.26,12.1,0.328,170,2.05,-1.01,-0.097,-0.179,0.345,975,5800,49.5,198,-1180,-46.9,777,6980,96.4,0.831,4.94,0.0422,0.169,-1,-0.04,1140,6800,58,232,-1380,-55,0.0457,0.0652,0.0431,1.21,997,176,0.85,0.15,5150,71.8,17.3,5900,76.8,18.1,15600,125,25,1.5,1.5,0,0,0.0833,0.507,1.33,0,0,0.0417,0.239,0.505,0,0,1,7,3,11,19,5,0,13.5,22.6,34,6.35,9.14,11.5,0.195,4,72.8,76,118,142,145,15800,49.9,21.1,10.7,0,4810,5770,8490,9620,9640,14,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethylene bis(oleamide),271.42,611.54858,11600,41,5.2,0,0,0,0,0,0,0,0,0,0,0,0.577,0,0,0,0.144,0,0,0,0.842,114,0,18,0.0256,4.66,0.207,0,0,7.93,0,0.2,0,0,0.143,0,0,0,0,0,0.333,0,0,12.7,161,186,3.44,5.21,178,0.0184,0.0279,0,0,0,0.483,0.403,0.617,187,1560,4940,0.465,0,1.5,0,0,0,0,0,0,2,0,30,0,4,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11.9,16,-0.282,0.201,4.65,7.81,0,0.487,0.95,0.861,0,81.9,695,2370,6.36,40,0,15.8,119,3,166,82.5,1.96,11,5.04,5.95,30.6,20.7,15,10.2,7,4.78,3.23,2.28,28.3,18.5,12.4,8.1,5.29,3.42,2.19,1.41,35,97100,96200,4120,1.01,23.6,23.4,19,0,58.2,0.355,-0.182,0.0317,0.0251,-0.115,1200,3420,40.5,130,-370,-22.6,1070,3790,63.1,0.902,2.57,0.0304,0.0977,-0.278,-0.017,1600,4550,53.9,173,-493,-30.1,0.0702,0.0988,0.331,2.78,1260,66.1,0.95,0.0497,2810,53,14.1,3550,59.6,15.3,5320,73,17.5,1.52,1.22,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,4,28,0,0,0.816,0.866,0.816,0.204,0.217,0.189,0.0989,3,44.3,42.3,44.4,43,42,11000,42,37.2,37.1,0,2250,2250,2280,2230,2170,4,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACRINATHRIN,219.32,564.121592,5450,56,3,3,2,3,2,1,0,0,2,0,0,0,5.22,0.744,0.978,0.204,1.84,0.198,0.264,0.00636,0.36,59,12,3,0.5,3.04,3.87,1.5,13.8,20.9,3.67,8.13,5.14,0.651,0.143,1.19,0.401,0,0,0,0,0,0,6.49,42.1,121,1.91,4.62,31.8,0.0499,0.121,0,0,0,0.413,0.434,0.575,38.3,216,535,0.372,0,1.42,0,0,0,0,0,0,2,0,0,0,2,9,4,0,1,2,3,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,19,-0.31,0.444,3.23,9.9,0,0.474,0.9,0.799,0,38.5,462,1170,6.32,7,0,6.97,68.2,3,200,75.1,1.98,30.9,14.2,2.48,28.3,17.6,18.1,12.4,10.4,7.27,4.23,3.12,19.9,11.1,9.02,5.76,3.6,2.06,1.05,0.638,12,22300,21100,2610,1.05,8.52,8.08,11.2,0.322,85.6,1.38,-0.63,-0.098,0.14,-0.346,394,1300,22.6,451,-1490,-73.9,-57.3,2800,96.5,0.466,1.54,0.0267,0.534,-1.77,-0.0874,333,1100,19.1,381,-1260,-62.5,0.128,0.0938,0.0242,1.37,711,134,0.842,0.158,3430,58.6,15.1,3640,60.4,15.4,8500,92.2,20.4,2.59,2.59,0.167,0.547,0.496,1.07,1.18,0.167,0.513,0.407,0.518,0.403,1,0,2,13,1,4,2,2,1,7.2,12.1,15,2.64,2.83,2.52,0.158,13,51.2,46.3,75.2,71.5,83.2,2320,32.5,13.3,9,12,1940,2290,2990,2960,2880,5,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Metrafenone,195.17,431.04644,1350,47,2.89,2,2,2,2,0,0,0,2,0,0,0,1.68,0,0.632,0,0.949,0,0.285,0,0.316,46,12,0,2.29,3.39,14.6,0,0.863,9.34,0,17.5,0,0,0,0.855,1.25,0,0,0,0,0,0,4.89,23.9,100,2.87,3.2,8.81,0.193,0.215,0,0,0,0.376,0.47,0.444,14.9,62.6,158,0.194,0,1.29,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,78.9,-0.375,0.199,5.05,11.6,0,0.5,1,0.849,0,32.9,335,398,5.7,2,0,4.43,54.5,0,126,49.4,1.98,16.3,13.8,0,18.7,11.9,10.1,9.23,7.84,6.01,3.71,2.26,16.7,8.37,6.27,4.92,3.13,2.14,1.21,0.615,6,5580,5550,1240,1.01,4.5,4.48,7.21,0.283,54,0.76,-0.381,-0.0899,0.138,-0.0523,424,844,20.5,161,-321,-22.4,263,1160,42.9,0.725,1.44,0.0351,0.275,-0.548,-0.0383,248,494,12,94.2,-187,-13.1,0.0998,0.175,0,0.0299,543,42.1,0.928,0.0719,2340,48.4,13.3,2550,50.5,13.7,6080,78,18.3,1.35,1.35,0,0,0,0.101,0.35,0,0,0,0.0389,0.13,0,0,0,9,4,2,0,0,0,4.88,8.7,13,2.36,3.01,3.86,0.132,18,72.1,34.6,51.6,70.2,69.3,1610,21.3,9.27,4.14,12,1820,2160,3110,3570,3310,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
